ParticleID,Frame,X,Y,Z
1.0,46.0,1676.0498630411184,875.0196285418156,1240.4556575579763
1.0,47.0,1683.0498630411184,882.0196285418156,1240.4556575579763
1.0,48.0,1690.0498630411184,889.0196285418156,1240.4556575579763
1.0,49.0,1697.0498630411184,896.0196285418156,1240.4556575579763
1.0,50.0,1704.0498630411184,903.0196285418156,1240.4556575579763
2.0,1.0,1683.9680904801987,463.81979483174393,548.4514504898655
2.0,2.0,1690.9680904801987,470.81979483174393,548.4514504898655
2.0,3.0,1697.9680904801987,477.81979483174393,548.4514504898655
2.0,4.0,1704.9680904801987,484.81979483174393,548.4514504898655
2.0,5.0,1711.9680904801987,491.81979483174393,548.4514504898655
2.0,6.0,1718.9680904801987,498.81979483174393,548.4514504898655
2.0,7.0,1725.9680904801987,505.81979483174393,548.4514504898655
2.0,8.0,1732.9680904801987,512.8197948317439,548.4514504898655
2.0,9.0,1739.9680904801987,519.8197948317439,548.4514504898655
2.0,10.0,1746.9680904801987,526.8197948317439,548.4514504898655
2.0,11.0,1753.9680904801987,533.8197948317439,548.4514504898655
2.0,12.0,1760.9680904801987,540.8197948317439,548.4514504898655
2.0,13.0,1767.9680904801987,547.8197948317439,548.4514504898655
2.0,14.0,1774.9680904801987,554.8197948317439,548.4514504898655
2.0,15.0,1781.9680904801987,561.8197948317439,548.4514504898655
2.0,16.0,1788.9680904801987,568.8197948317439,548.4514504898655
2.0,17.0,1795.9680904801987,575.8197948317439,548.4514504898655
3.0,1.0,1474.4963114245165,866.2769634436848,1212.6688638420987
3.0,2.0,1481.4963114245165,873.2769634436848,1212.6688638420987
3.0,3.0,1488.4963114245165,880.2769634436848,1212.6688638420987
3.0,4.0,1495.4963114245165,887.2769634436848,1212.6688638420987
3.0,5.0,1502.4963114245165,894.2769634436848,1212.6688638420987
3.0,6.0,1509.4963114245165,901.2769634436848,1212.6688638420987
3.0,7.0,1516.4963114245165,908.2769634436848,1212.6688638420987
3.0,8.0,1523.4963114245165,915.2769634436848,1212.6688638420987
3.0,9.0,1530.4963114245165,922.2769634436848,1212.6688638420987
3.0,10.0,1537.4963114245165,929.2769634436848,1212.6688638420987
3.0,11.0,1544.4963114245165,936.2769634436848,1212.6688638420987
3.0,12.0,1551.4963114245165,943.2769634436848,1212.6688638420987
3.0,13.0,1558.4963114245165,950.2769634436848,1212.6688638420987
3.0,14.0,1565.4963114245165,957.2769634436848,1212.6688638420987
3.0,15.0,1572.4963114245165,964.2769634436848,1212.6688638420987
3.0,16.0,1579.4963114245165,971.2769634436848,1212.6688638420987
3.0,17.0,1586.4963114245165,978.2769634436848,1212.6688638420987
3.0,18.0,1593.4963114245165,985.2769634436848,1212.6688638420987
3.0,19.0,1600.4963114245165,992.2769634436848,1212.6688638420987
3.0,20.0,1607.4963114245165,999.2769634436848,1212.6688638420987
3.0,21.0,1614.4963114245165,1006.2769634436848,1212.6688638420987
3.0,22.0,1621.4963114245165,1013.2769634436848,1212.6688638420987
3.0,23.0,1628.4963114245165,1020.2769634436848,1212.6688638420987
3.0,24.0,1635.4963114245165,1027.276963443685,1212.6688638420987
3.0,25.0,1642.4963114245165,1034.276963443685,1212.6688638420987
3.0,26.0,1649.4963114245165,1041.276963443685,1212.6688638420987
3.0,27.0,1656.4963114245165,1048.276963443685,1212.6688638420987
3.0,28.0,1663.4963114245165,1055.276963443685,1212.6688638420987
3.0,29.0,1670.4963114245165,1062.276963443685,1212.6688638420987
3.0,30.0,1677.4963114245165,1069.276963443685,1212.6688638420987
3.0,31.0,1684.4963114245165,1076.276963443685,1212.6688638420987
3.0,32.0,1691.4963114245165,1083.276963443685,1212.6688638420987
3.0,33.0,1698.4963114245165,1090.276963443685,1212.6688638420987
3.0,34.0,1705.4963114245165,1097.276963443685,1212.6688638420987
3.0,35.0,1712.4963114245165,1104.276963443685,1212.6688638420987
3.0,36.0,1719.4963114245165,1111.276963443685,1212.6688638420987
3.0,37.0,1726.4963114245165,1118.276963443685,1212.6688638420987
3.0,38.0,1733.4963114245165,1125.276963443685,1212.6688638420987
3.0,39.0,1740.4963114245165,1132.276963443685,1212.6688638420987
3.0,40.0,1747.4963114245165,1139.276963443685,1212.6688638420987
3.0,41.0,1754.4963114245165,1146.276963443685,1212.6688638420987
3.0,42.0,1761.4963114245165,1153.276963443685,1212.6688638420987
3.0,43.0,1768.4963114245165,1160.276963443685,1212.6688638420987
3.0,44.0,1775.4963114245165,1167.276963443685,1212.6688638420987
3.0,45.0,1782.4963114245165,1174.276963443685,1212.6688638420987
3.0,46.0,1789.4963114245165,1181.276963443685,1212.6688638420987
3.0,47.0,1796.4963114245165,1188.276963443685,1212.6688638420987
4.0,1.0,271.3034174800284,1436.3743493767595,764.3446170637369
4.0,2.0,278.3034174800284,1443.3743493767595,764.3446170637369
4.0,3.0,285.3034174800284,1450.3743493767595,764.3446170637369
4.0,4.0,292.3034174800284,1457.3743493767595,764.3446170637369
4.0,5.0,299.3034174800284,1464.3743493767595,764.3446170637369
4.0,6.0,306.3034174800284,1471.3743493767595,764.3446170637369
4.0,7.0,313.3034174800284,1478.3743493767595,764.3446170637369
4.0,8.0,320.3034174800284,1485.3743493767595,764.3446170637369
4.0,9.0,327.3034174800284,1492.3743493767595,764.3446170637369
4.0,10.0,334.3034174800284,1499.3743493767595,764.3446170637369
4.0,11.0,341.3034174800284,1506.3743493767595,764.3446170637369
4.0,12.0,348.3034174800284,1513.3743493767595,764.3446170637369
4.0,13.0,355.3034174800284,1520.3743493767595,764.3446170637369
4.0,14.0,362.3034174800284,1527.3743493767595,764.3446170637369
4.0,15.0,369.3034174800284,1534.3743493767595,764.3446170637369
4.0,16.0,376.3034174800284,1541.3743493767595,764.3446170637369
4.0,17.0,383.3034174800284,1548.3743493767595,764.3446170637369
4.0,18.0,390.3034174800284,1555.3743493767595,764.3446170637369
4.0,19.0,397.3034174800284,1562.3743493767595,764.3446170637369
4.0,20.0,404.3034174800284,1569.3743493767595,764.3446170637369
4.0,21.0,411.3034174800284,1576.3743493767595,764.3446170637369
4.0,22.0,418.3034174800284,1583.3743493767595,764.3446170637369
4.0,23.0,425.3034174800284,1590.3743493767595,764.3446170637369
4.0,24.0,432.3034174800284,1597.3743493767595,764.3446170637369
4.0,25.0,439.3034174800284,1604.3743493767595,764.3446170637369
4.0,26.0,446.3034174800284,1611.3743493767595,764.3446170637369
4.0,27.0,453.3034174800284,1618.3743493767595,764.3446170637369
4.0,28.0,460.3034174800284,1625.3743493767595,764.3446170637369
4.0,29.0,467.3034174800284,1632.3743493767595,764.3446170637369
4.0,30.0,474.3034174800284,1639.3743493767595,764.3446170637369
4.0,31.0,481.3034174800284,1646.3743493767595,764.3446170637369
4.0,32.0,488.3034174800284,1653.3743493767595,764.3446170637369
4.0,33.0,495.3034174800284,1660.3743493767595,764.3446170637369
4.0,34.0,502.3034174800284,1667.3743493767595,764.3446170637369
4.0,35.0,509.3034174800284,1674.3743493767595,764.3446170637369
4.0,36.0,516.3034174800284,1681.3743493767595,764.3446170637369
4.0,37.0,523.3034174800284,1688.3743493767595,764.3446170637369
4.0,38.0,530.3034174800284,1695.3743493767595,764.3446170637369
4.0,39.0,537.3034174800284,1702.3743493767595,764.3446170637369
4.0,40.0,544.3034174800284,1709.3743493767595,764.3446170637369
4.0,41.0,551.3034174800284,1716.3743493767595,764.3446170637369
4.0,42.0,558.3034174800284,1723.3743493767595,764.3446170637369
4.0,43.0,565.3034174800284,1730.3743493767595,764.3446170637369
4.0,44.0,572.3034174800284,1737.3743493767595,764.3446170637369
4.0,45.0,579.3034174800284,1744.3743493767595,764.3446170637369
4.0,46.0,586.3034174800284,1751.3743493767595,764.3446170637369
4.0,47.0,593.3034174800284,1758.3743493767595,764.3446170637369
4.0,48.0,600.3034174800284,1765.3743493767595,764.3446170637369
4.0,49.0,607.3034174800284,1772.3743493767595,764.3446170637369
4.0,50.0,614.3034174800284,1779.3743493767595,764.3446170637369
5.0,1.0,256.9008701360733,632.2725741714875,1091.0300616033608
5.0,2.0,263.9008701360733,639.2725741714875,1091.0300616033608
5.0,3.0,270.9008701360733,646.2725741714875,1091.0300616033608
5.0,4.0,277.9008701360733,653.2725741714875,1091.0300616033608
5.0,5.0,284.9008701360733,660.2725741714875,1091.0300616033608
5.0,6.0,291.9008701360733,667.2725741714875,1091.0300616033608
5.0,7.0,298.9008701360733,674.2725741714875,1091.0300616033608
5.0,8.0,305.9008701360733,681.2725741714875,1091.0300616033608
5.0,9.0,312.9008701360733,688.2725741714875,1091.0300616033608
5.0,10.0,319.9008701360733,695.2725741714875,1091.0300616033608
5.0,11.0,326.9008701360733,702.2725741714875,1091.0300616033608
5.0,12.0,333.9008701360733,709.2725741714875,1091.0300616033608
5.0,13.0,340.9008701360733,716.2725741714875,1091.0300616033608
5.0,14.0,347.9008701360733,723.2725741714875,1091.0300616033608
5.0,15.0,354.9008701360733,730.2725741714875,1091.0300616033608
5.0,16.0,361.9008701360733,737.2725741714875,1091.0300616033608
5.0,17.0,368.9008701360733,744.2725741714875,1091.0300616033608
5.0,18.0,375.9008701360733,751.2725741714875,1091.0300616033608
5.0,19.0,382.9008701360733,758.2725741714875,1091.0300616033608
5.0,20.0,389.9008701360733,765.2725741714875,1091.0300616033608
5.0,21.0,396.9008701360733,772.2725741714875,1091.0300616033608
5.0,22.0,403.9008701360733,779.2725741714875,1091.0300616033608
5.0,23.0,410.9008701360733,786.2725741714875,1091.0300616033608
5.0,24.0,417.9008701360733,793.2725741714875,1091.0300616033608
5.0,25.0,424.9008701360733,800.2725741714875,1091.0300616033608
5.0,26.0,431.9008701360733,807.2725741714875,1091.0300616033608
5.0,27.0,438.9008701360733,814.2725741714875,1091.0300616033608
5.0,28.0,445.9008701360733,821.2725741714875,1091.0300616033608
5.0,29.0,452.9008701360733,828.2725741714875,1091.0300616033608
5.0,30.0,459.9008701360733,835.2725741714875,1091.0300616033608
5.0,31.0,466.9008701360733,842.2725741714875,1091.0300616033608
5.0,32.0,473.9008701360733,849.2725741714875,1091.0300616033608
5.0,33.0,480.9008701360733,856.2725741714875,1091.0300616033608
5.0,34.0,487.9008701360733,863.2725741714875,1091.0300616033608
5.0,35.0,494.9008701360733,870.2725741714875,1091.0300616033608
5.0,36.0,501.9008701360733,877.2725741714875,1091.0300616033608
5.0,37.0,508.9008701360733,884.2725741714875,1091.0300616033608
5.0,38.0,515.9008701360733,891.2725741714875,1091.0300616033608
5.0,39.0,522.9008701360733,898.2725741714875,1091.0300616033608
5.0,40.0,529.9008701360733,905.2725741714875,1091.0300616033608
5.0,41.0,536.9008701360733,912.2725741714875,1091.0300616033608
5.0,42.0,543.9008701360733,919.2725741714875,1091.0300616033608
5.0,43.0,550.9008701360733,926.2725741714875,1091.0300616033608
5.0,44.0,557.9008701360733,933.2725741714875,1091.0300616033608
5.0,45.0,564.9008701360733,940.2725741714875,1091.0300616033608
5.0,46.0,571.9008701360733,947.2725741714875,1091.0300616033608
5.0,47.0,578.9008701360733,954.2725741714875,1091.0300616033608
5.0,48.0,585.9008701360733,961.2725741714875,1091.0300616033608
5.0,49.0,592.9008701360733,968.2725741714875,1091.0300616033608
5.0,50.0,599.9008701360733,975.2725741714875,1091.0300616033608
6.0,1.0,571.4007547104168,1090.6154022063306,1347.9585387506281
6.0,2.0,578.4007547104168,1097.6154022063306,1347.9585387506281
6.0,3.0,585.4007547104168,1104.6154022063306,1347.9585387506281
6.0,4.0,592.4007547104168,1111.6154022063306,1347.9585387506281
6.0,5.0,599.4007547104168,1118.6154022063306,1347.9585387506281
6.0,6.0,606.4007547104168,1125.6154022063306,1347.9585387506281
6.0,7.0,613.4007547104168,1132.6154022063306,1347.9585387506281
6.0,8.0,620.4007547104168,1139.6154022063306,1347.9585387506281
6.0,9.0,627.4007547104168,1146.6154022063306,1347.9585387506281
6.0,10.0,634.4007547104168,1153.6154022063306,1347.9585387506281
6.0,11.0,641.4007547104168,1160.6154022063306,1347.9585387506281
6.0,12.0,648.4007547104168,1167.6154022063306,1347.9585387506281
6.0,13.0,655.4007547104168,1174.6154022063306,1347.9585387506281
6.0,14.0,662.4007547104168,1181.6154022063306,1347.9585387506281
6.0,15.0,669.4007547104168,1188.6154022063306,1347.9585387506281
6.0,16.0,676.4007547104168,1195.6154022063306,1347.9585387506281
6.0,17.0,683.4007547104168,1202.6154022063306,1347.9585387506281
6.0,18.0,690.4007547104168,1209.6154022063306,1347.9585387506281
6.0,19.0,697.4007547104168,1216.6154022063306,1347.9585387506281
6.0,20.0,704.4007547104168,1223.6154022063306,1347.9585387506281
6.0,21.0,711.4007547104168,1230.6154022063306,1347.9585387506281
6.0,22.0,718.4007547104168,1237.6154022063306,1347.9585387506281
6.0,23.0,725.4007547104168,1244.6154022063306,1347.9585387506281
6.0,24.0,732.4007547104168,1251.6154022063306,1347.9585387506281
6.0,25.0,739.4007547104168,1258.6154022063306,1347.9585387506281
6.0,26.0,746.4007547104168,1265.6154022063306,1347.9585387506281
6.0,27.0,753.4007547104168,1272.6154022063306,1347.9585387506281
6.0,28.0,760.4007547104168,1279.6154022063306,1347.9585387506281
6.0,29.0,767.4007547104168,1286.6154022063306,1347.9585387506281
6.0,30.0,774.4007547104168,1293.6154022063306,1347.9585387506281
6.0,31.0,781.4007547104168,1300.6154022063306,1347.9585387506281
6.0,32.0,788.4007547104168,1307.6154022063306,1347.9585387506281
6.0,33.0,795.4007547104168,1314.6154022063306,1347.9585387506281
6.0,34.0,802.4007547104168,1321.6154022063306,1347.9585387506281
6.0,35.0,809.4007547104168,1328.6154022063306,1347.9585387506281
6.0,36.0,816.4007547104168,1335.6154022063306,1347.9585387506281
6.0,37.0,823.4007547104168,1342.6154022063306,1347.9585387506281
6.0,38.0,830.4007547104168,1349.6154022063306,1347.9585387506281
6.0,39.0,837.4007547104168,1356.6154022063306,1347.9585387506281
6.0,40.0,844.4007547104168,1363.6154022063306,1347.9585387506281
6.0,41.0,851.4007547104168,1370.6154022063306,1347.9585387506281
6.0,42.0,858.4007547104168,1377.6154022063306,1347.9585387506281
6.0,43.0,865.4007547104168,1384.6154022063306,1347.9585387506281
6.0,44.0,872.4007547104168,1391.6154022063306,1347.9585387506281
6.0,45.0,879.4007547104168,1398.6154022063306,1347.9585387506281
6.0,46.0,886.4007547104168,1405.6154022063306,1347.9585387506281
6.0,47.0,893.4007547104168,1412.6154022063306,1347.9585387506281
6.0,48.0,900.4007547104168,1419.6154022063306,1347.9585387506281
6.0,49.0,907.4007547104168,1426.6154022063306,1347.9585387506281
6.0,50.0,914.4007547104168,1433.6154022063306,1347.9585387506281
7.0,1.0,1519.9280780278525,678.5263201089044,808.7710057787567
7.0,2.0,1526.9280780278525,685.5263201089044,808.7710057787567
7.0,3.0,1533.9280780278525,692.5263201089044,808.7710057787567
7.0,4.0,1540.9280780278525,699.5263201089044,808.7710057787567
7.0,5.0,1547.9280780278525,706.5263201089044,808.7710057787567
7.0,6.0,1554.9280780278525,713.5263201089044,808.7710057787567
7.0,7.0,1561.9280780278525,720.5263201089044,808.7710057787567
7.0,8.0,1568.9280780278525,727.5263201089044,808.7710057787567
7.0,9.0,1575.9280780278525,734.5263201089044,808.7710057787567
7.0,10.0,1582.9280780278525,741.5263201089044,808.7710057787567
7.0,11.0,1589.9280780278525,748.5263201089044,808.7710057787567
7.0,12.0,1596.9280780278525,755.5263201089044,808.7710057787567
7.0,13.0,1603.9280780278525,762.5263201089044,808.7710057787567
7.0,14.0,1610.9280780278525,769.5263201089044,808.7710057787567
7.0,15.0,1617.9280780278525,776.5263201089044,808.7710057787567
7.0,16.0,1624.9280780278525,783.5263201089044,808.7710057787567
7.0,17.0,1631.9280780278525,790.5263201089044,808.7710057787567
7.0,18.0,1638.9280780278525,797.5263201089044,808.7710057787567
7.0,19.0,1645.9280780278525,804.5263201089044,808.7710057787567
7.0,20.0,1652.9280780278525,811.5263201089044,808.7710057787567
7.0,21.0,1659.9280780278525,818.5263201089044,808.7710057787567
7.0,22.0,1666.9280780278525,825.5263201089044,808.7710057787567
7.0,23.0,1673.9280780278525,832.5263201089044,808.7710057787567
7.0,24.0,1680.9280780278525,839.5263201089044,808.7710057787567
7.0,25.0,1687.9280780278525,846.5263201089044,808.7710057787567
7.0,26.0,1694.9280780278525,853.5263201089044,808.7710057787567
7.0,27.0,1701.9280780278525,860.5263201089044,808.7710057787567
7.0,28.0,1708.9280780278525,867.5263201089044,808.7710057787567
7.0,29.0,1715.9280780278525,874.5263201089044,808.7710057787567
7.0,30.0,1722.9280780278525,881.5263201089044,808.7710057787567
7.0,31.0,1729.9280780278525,888.5263201089044,808.7710057787567
7.0,32.0,1736.9280780278525,895.5263201089044,808.7710057787567
7.0,33.0,1743.9280780278525,902.5263201089044,808.7710057787567
7.0,34.0,1750.9280780278525,909.5263201089044,808.7710057787567
7.0,35.0,1757.9280780278525,916.5263201089044,808.7710057787567
7.0,36.0,1764.9280780278525,923.5263201089044,808.7710057787567
7.0,37.0,1771.9280780278525,930.5263201089044,808.7710057787567
7.0,38.0,1778.9280780278525,937.5263201089044,808.7710057787567
7.0,39.0,1785.9280780278525,944.5263201089044,808.7710057787567
7.0,40.0,1792.9280780278525,951.5263201089044,808.7710057787567
7.0,41.0,1799.9280780278525,958.5263201089044,808.7710057787567
8.0,1.0,924.1277448004465,836.0946991751082,877.0131001261783
8.0,2.0,931.1277448004465,843.0946991751082,877.0131001261783
8.0,3.0,938.1277448004465,850.0946991751082,877.0131001261783
8.0,4.0,945.1277448004465,857.0946991751082,877.0131001261783
8.0,5.0,952.1277448004465,864.0946991751082,877.0131001261783
8.0,6.0,959.1277448004465,871.0946991751082,877.0131001261783
8.0,7.0,966.1277448004465,878.0946991751082,877.0131001261783
8.0,8.0,973.1277448004465,885.0946991751082,877.0131001261783
8.0,9.0,980.1277448004465,892.0946991751082,877.0131001261783
8.0,10.0,987.1277448004465,899.0946991751082,877.0131001261783
8.0,11.0,994.1277448004465,906.0946991751082,877.0131001261783
8.0,12.0,1001.1277448004465,913.0946991751082,877.0131001261783
8.0,13.0,1008.1277448004465,920.0946991751082,877.0131001261783
8.0,14.0,1015.1277448004465,927.0946991751082,877.0131001261783
8.0,15.0,1022.1277448004465,934.0946991751082,877.0131001261783
8.0,16.0,1029.1277448004466,941.0946991751082,877.0131001261783
8.0,17.0,1036.1277448004466,948.0946991751082,877.0131001261783
8.0,18.0,1043.1277448004466,955.0946991751082,877.0131001261783
8.0,19.0,1050.1277448004466,962.0946991751082,877.0131001261783
8.0,20.0,1057.1277448004466,969.0946991751082,877.0131001261783
8.0,21.0,1064.1277448004466,976.0946991751082,877.0131001261783
8.0,22.0,1071.1277448004466,983.0946991751082,877.0131001261783
8.0,23.0,1078.1277448004466,990.0946991751082,877.0131001261783
8.0,24.0,1085.1277448004466,997.0946991751082,877.0131001261783
8.0,25.0,1092.1277448004466,1004.0946991751082,877.0131001261783
8.0,26.0,1099.1277448004466,1011.0946991751082,877.0131001261783
8.0,27.0,1106.1277448004466,1018.0946991751082,877.0131001261783
8.0,28.0,1113.1277448004466,1025.0946991751082,877.0131001261783
8.0,29.0,1120.1277448004466,1032.0946991751082,877.0131001261783
8.0,30.0,1127.1277448004466,1039.0946991751082,877.0131001261783
8.0,31.0,1134.1277448004466,1046.0946991751082,877.0131001261783
8.0,32.0,1141.1277448004466,1053.0946991751082,877.0131001261783
8.0,33.0,1148.1277448004466,1060.0946991751082,877.0131001261783
8.0,34.0,1155.1277448004466,1067.0946991751082,877.0131001261783
8.0,35.0,1162.1277448004466,1074.0946991751082,877.0131001261783
8.0,36.0,1169.1277448004466,1081.0946991751082,877.0131001261783
8.0,37.0,1176.1277448004466,1088.0946991751082,877.0131001261783
8.0,38.0,1183.1277448004466,1095.0946991751082,877.0131001261783
8.0,39.0,1190.1277448004466,1102.0946991751082,877.0131001261783
8.0,40.0,1197.1277448004466,1109.0946991751082,877.0131001261783
8.0,41.0,1204.1277448004466,1116.0946991751082,877.0131001261783
8.0,42.0,1211.1277448004466,1123.0946991751082,877.0131001261783
8.0,43.0,1218.1277448004466,1130.0946991751082,877.0131001261783
8.0,44.0,1225.1277448004466,1137.0946991751082,877.0131001261783
8.0,45.0,1232.1277448004466,1144.0946991751082,877.0131001261783
8.0,46.0,1239.1277448004466,1151.0946991751082,877.0131001261783
8.0,47.0,1246.1277448004466,1158.0946991751082,877.0131001261783
8.0,48.0,1253.1277448004466,1165.0946991751082,877.0131001261783
8.0,49.0,1260.1277448004466,1172.0946991751082,877.0131001261783
8.0,50.0,1267.1277448004466,1179.0946991751082,877.0131001261783
9.0,1.0,1799.6383098412023,1601.8229956991534,958.0262085113014
10.0,1.0,507.05465442954556,1714.9879201681906,579.8590839677096
10.0,2.0,514.0546544295455,1721.9879201681906,579.8590839677096
10.0,3.0,521.0546544295455,1728.9879201681906,579.8590839677096
10.0,4.0,528.0546544295455,1735.9879201681906,579.8590839677096
10.0,5.0,535.0546544295455,1742.9879201681906,579.8590839677096
10.0,6.0,542.0546544295455,1749.9879201681906,579.8590839677096
10.0,7.0,549.0546544295455,1756.9879201681906,579.8590839677096
10.0,8.0,556.0546544295455,1763.9879201681906,579.8590839677096
10.0,9.0,563.0546544295455,1770.9879201681906,579.8590839677096
10.0,10.0,570.0546544295455,1777.9879201681906,579.8590839677096
10.0,11.0,577.0546544295455,1784.9879201681906,579.8590839677096
10.0,12.0,584.0546544295455,1791.9879201681906,579.8590839677096
10.0,13.0,591.0546544295455,1798.9879201681906,579.8590839677096
11.0,27.0,489.9441978201756,201.26623455348,871.6177998166927
11.0,28.0,496.9441978201756,208.26623455348,871.6177998166927
11.0,29.0,503.9441978201756,215.26623455348,871.6177998166927
11.0,30.0,510.9441978201756,222.26623455348,871.6177998166927
11.0,31.0,517.9441978201755,229.26623455348,871.6177998166927
11.0,32.0,524.9441978201755,236.26623455348,871.6177998166927
11.0,33.0,531.9441978201755,243.26623455348,871.6177998166927
11.0,34.0,538.9441978201755,250.26623455348,871.6177998166927
11.0,35.0,545.9441978201755,257.26623455348,871.6177998166927
11.0,36.0,552.9441978201755,264.26623455348,871.6177998166927
11.0,37.0,559.9441978201755,271.26623455348,871.6177998166927
11.0,38.0,566.9441978201755,278.26623455348,871.6177998166927
11.0,39.0,573.9441978201755,285.26623455348,871.6177998166927
11.0,40.0,580.9441978201755,292.26623455348,871.6177998166927
11.0,41.0,587.9441978201755,299.26623455348,871.6177998166927
11.0,42.0,594.9441978201755,306.26623455348,871.6177998166927
11.0,43.0,601.9441978201755,313.26623455348,871.6177998166927
11.0,44.0,608.9441978201755,320.26623455348,871.6177998166927
11.0,45.0,615.9441978201755,327.26623455348,871.6177998166927
11.0,46.0,622.9441978201755,334.26623455348,871.6177998166927
11.0,47.0,629.9441978201755,341.26623455348,871.6177998166927
11.0,48.0,636.9441978201755,348.26623455348,871.6177998166927
11.0,49.0,643.9441978201755,355.26623455348,871.6177998166927
11.0,50.0,650.9441978201755,362.26623455348,871.6177998166927
12.0,1.0,382.15854067105926,653.9027133418754,944.5925301780189
12.0,2.0,389.15854067105926,660.9027133418754,944.5925301780189
12.0,3.0,396.15854067105926,667.9027133418754,944.5925301780189
12.0,4.0,403.15854067105926,674.9027133418754,944.5925301780189
12.0,5.0,410.15854067105926,681.9027133418754,944.5925301780189
12.0,6.0,417.15854067105926,688.9027133418754,944.5925301780189
12.0,7.0,424.15854067105926,695.9027133418754,944.5925301780189
12.0,8.0,431.15854067105926,702.9027133418754,944.5925301780189
12.0,9.0,438.15854067105926,709.9027133418754,944.5925301780189
12.0,10.0,445.15854067105926,716.9027133418754,944.5925301780189
12.0,11.0,452.15854067105926,723.9027133418754,944.5925301780189
12.0,12.0,459.15854067105926,730.9027133418754,944.5925301780189
12.0,13.0,466.15854067105926,737.9027133418754,944.5925301780189
12.0,14.0,473.15854067105926,744.9027133418754,944.5925301780189
12.0,15.0,480.15854067105926,751.9027133418754,944.5925301780189
12.0,16.0,487.15854067105926,758.9027133418754,944.5925301780189
12.0,17.0,494.15854067105926,765.9027133418754,944.5925301780189
12.0,18.0,501.15854067105926,772.9027133418754,944.5925301780189
12.0,19.0,508.15854067105926,779.9027133418754,944.5925301780189
12.0,20.0,515.1585406710592,786.9027133418754,944.5925301780189
12.0,21.0,522.1585406710592,793.9027133418754,944.5925301780189
12.0,22.0,529.1585406710592,800.9027133418754,944.5925301780189
12.0,23.0,536.1585406710592,807.9027133418754,944.5925301780189
12.0,24.0,543.1585406710592,814.9027133418754,944.5925301780189
12.0,25.0,550.1585406710592,821.9027133418754,944.5925301780189
12.0,26.0,557.1585406710592,828.9027133418754,944.5925301780189
12.0,27.0,564.1585406710592,835.9027133418754,944.5925301780189
